06:22:55,28,1644.0,769.0,room-1,day-1
06:22:56,28,1580.0,622.0,room-1,day-1
06:22:57,28,1539.0,566.0,room-1,day-1
06:22:58,28,1532.0,557.0,room-1,day-1
06:22:59,28,1566.0,611.0,room-1,day-1
06:23:00,28,1620.0,653.0,room-1,day-1
06:23:01,28,1618.0,673.0,room-1,day-1
06:23:02,28,1616.0,675.0,room-1,day-1
06:23:03,28,1619.0,685.0,room-1,day-1
06:23:04,28,1605.0,690.0,room-1,day-1
06:23:05,28,1559.0,671.0,room-1,day-1
06:23:06,28,1643.0,716.0,room-1,day-1
06:23:07,28,1619.0,703.0,room-1,day-1
06:23:08,28,1565.0,588.0,room-1,day-1
06:23:09,28,1557.0,576.0,room-1,day-1
06:23:10,28,1580.0,650.0,room-1,day-1
06:23:11,28,1619.0,686.0,room-1,day-1
06:23:12,28,1623.0,715.0,room-1,day-1
06:23:13,28,1647.0,753.0,room-1,day-1
06:23:14,28,1635.0,720.0,room-1,day-1
06:23:15,28,1628.0,711.0,room-1,day-1
06:23:16,28,1639.0,756.0,room-1,day-1
06:23:17,28,1640.0,718.0,room-1,day-1
06:23:18,28,1631.0,709.0,room-1,day-1
06:23:19,28,1626.0,719.0,room-1,day-1
06:23:20,28,1556.0,646.0,room-1,day-1
06:23:21,28,1519.0,589.0,room-1,day-1
06:23:22,28,1514.0,585.0,room-1,day-1
06:23:23,28,1518.0,591.0,room-1,day-1
06:23:24,28,1543.0,625.0,room-1,day-1
06:23:25,28,1613.0,696.0,room-1,day-1
06:23:26,28,1621.0,680.0,room-1,day-1
06:23:27,28,1630.0,687.0,room-1,day-1
06:23:28,28,1620.0,731.0,room-1,day-1
06:23:29,28,1645.0,750.0,room-1,day-1
06:23:30,28,1638.0,713.0,room-1,day-1
06:23:31,28,1626.0,703.0,room-1,day-1
06:23:32,28,1631.0,700.0,room-1,day-1
06:23:33,28,1626.0,703.0,room-1,day-1
06:23:34,28,1618.0,702.0,room-1,day-1
06:23:35,28,1625.0,702.0,room-1,day-1
06:23:36,28,1628.0,706.0,room-1,day-1
06:23:37,28,1650.0,757.0,room-1,day-1
06:23:38,28,1653.0,760.0,room-1,day-1
06:23:39,28,1642.0,747.0,room-1,day-1
06:23:40,28,1612.0,693.0,room-1,day-1
06:23:41,28,1554.0,619.0,room-1,day-1
06:23:42,28,1536.0,605.0,room-1,day-1
06:23:43,28,1529.0,604.0,room-1,day-1
06:23:44,28,1602.0,662.0,room-1,day-1
06:23:45,28,1613.0,677.0,room-1,day-1
06:23:46,28,1577.0,626.0,room-1,day-1
06:23:47,28,1591.0,659.0,room-1,day-1
06:23:48,28,1593.0,666.0,room-1,day-1
06:23:49,28,1594.0,650.0,room-1,day-1
06:23:50,28,1587.0,648.0,room-1,day-1
06:23:51,28,1591.0,673.0,room-1,day-1
06:23:52,28,1588.0,675.0,room-1,day-1
06:23:53,28,1592.0,678.0,room-1,day-1
06:23:54,28,1591.0,676.0,room-1,day-1
06:23:55,28,1592.0,675.0,room-1,day-1
06:23:56,28,1591.0,674.0,room-1,day-1
06:23:57,28,1593.0,676.0,room-1,day-1
06:23:58,28,1594.0,676.0,room-1,day-1
06:23:59,28,1598.0,669.0,room-1,day-1
06:24:00,28,1602.0,648.0,room-1,day-1
06:24:01,28,1606.0,676.0,room-1,day-1
06:24:02,28,1632.0,717.0,room-1,day-1
06:24:03,28,1607.0,682.0,room-1,day-1
06:24:04,28,1598.0,664.0,room-1,day-1
06:24:05,28,1626.0,704.0,room-1,day-1
06:24:06,28,1627.0,721.0,room-1,day-1
06:24:07,28,1631.0,715.0,room-1,day-1
06:24:08,28,1623.0,681.0,room-1,day-1
